step,count_action_fam,count_floodplain_fam,risk_averse,seed
13,28,415,0.3,1906
14,23,417,0.3,1906
15,30,413,0.3,1906
16,22,414,0.3,1906
17,27,415,0.3,1906
18,24,414,0.3,1906
19,28,417,0.3,1906
20,31,421,0.3,1906
21,24,420,0.3,1906
22,26,423,0.3,1906
23,30,421,0.3,1906
24,29,425,0.3,1906
25,28,421,0.3,1906
26,27,423,0.3,1906
27,31,427,0.3,1906
28,27,426,0.3,1906
29,24,430,0.3,1906
30,35,427,0.3,1906
31,28,427,0.3,1906
32,39,427,0.3,1906
33,31,428,0.3,1906
34,37,427,0.3,1906
35,28,426,0.3,1906
36,32,425,0.3,1906
37,28,428,0.3,1906
38,31,426,0.3,1906
39,30,425,0.3,1906
40,31,426,0.3,1906
41,35,427,0.3,1906
42,27,420,0.3,1906
43,66,367,0.3,1906
44,75,316,0.3,1906
45,53,288,0.3,1906
46,54,269,0.3,1906
47,65,247,0.3,1906
48,62,236,0.3,1906
49,60,226,0.3,1906
50,50,214,0.3,1906
0,0,440,0.7,1906
1,34,422,0.7,1906
2,45,412,0.7,1906
3,35,406,0.7,1906
4,37,407,0.7,1906
5,32,403,0.7,1906
6,29,407,0.7,1906
7,30,409,0.7,1906
8,31,409,0.7,1906
9,33,407,0.7,1906
10,25,411,0.7,1906
11,37,411,0.7,1906
12,31,415,0.7,1906
13,28,415,0.7,1906
14,23,417,0.7,1906
15,30,413,0.7,1906
16,22,414,0.7,1906
17,27,415,0.7,1906
18,24,414,0.7,1906
19,28,417,0.7,1906
20,31,421,0.7,1906
21,24,420,0.7,1906
22,26,423,0.7,1906
23,30,421,0.7,1906
24,29,425,0.7,1906
25,28,421,0.7,1906
26,27,423,0.7,1906
27,31,427,0.7,1906
28,27,426,0.7,1906
29,24,430,0.7,1906
30,35,427,0.7,1906
31,28,427,0.7,1906
32,39,427,0.7,1906
33,31,428,0.7,1906
34,37,427,0.7,1906
35,28,426,0.7,1906
36,32,425,0.7,1906
37,28,428,0.7,1906
38,31,426,0.7,1906
39,30,425,0.7,1906
40,31,426,0.7,1906
41,35,427,0.7,1906
42,27,420,0.7,1906
43,27,407,0.7,1906
44,34,398,0.7,1906
45,24,392,0.7,1906
46,23,383,0.7,1906
47,36,377,0.7,1906
48,21,371,0.7,1906
49,29,361,0.7,1906
50,28,354,0.7,1906
0,0,438,0.3,1907
1,26,434,0.3,1907
2,26,418,0.3,1907
3,28,408,0.3,1907
4,27,398,0.3,1907
5,77,343,0.3,1907
6,70,292,0.3,1907
7,57,258,0.3,1907
8,61,224,0.3,1907
9,66,190,0.3,1907
10,49,180,0.3,1907
11,49,172,0.3,1907
12,55,159,0.3,1907
13,57,158,0.3,1907
14,56,177,0.3,1907
15,30,175,0.3,1907
16,103,197,0.3,1907
17,100,216,0.3,1907
18,103,228,0.3,1907
19,75,221,0.3,1907
20,93,195,0.3,1907
21,108,167,0.3,1907
22,99,150,0.3,1907
23,92,141,0.3,1907
24,86,137,0.3,1907
25,84,139,0.3,1907
26,30,143,0.3,1907
27,32,145,0.3,1907
28,34,149,0.3,1907
29,39,173,0.3,1907
30,24,183,0.3,1907
31,37,199,0.3,1907
32,38,211,0.3,1907
33,32,222,0.3,1907
34,19,231,0.3,1907
35,35,238,0.3,1907
36,23,247,0.3,1907
37,31,258,0.3,1907
38,38,272,0.3,1907
39,34,277,0.3,1907
40,31,286,0.3,1907
41,36,294,0.3,1907
42,23,295,0.3,1907
43,33,299,0.3,1907
44,25,306,0.3,1907
45,41,317,0.3,1907
46,23,323,0.3,1907
47,39,326,0.3,1907
48,31,330,0.3,1907
49,29,330,0.3,1907
50,28,331,0.3,1907
0,0,438,0.7,1907
1,26,434,0.7,1907
2,26,418,0.7,1907
3,28,408,0.7,1907
4,27,398,0.7,1907
5,33,386,0.7,1907
6,27,374,0.7,1907
7,29,363,0.7,1907
8,34,347,0.7,1907
9,31,340,0.7,1907
10,31,330,0.7,1907
11,23,323,0.7,1907
12,31,318,0.7,1907
13,34,307,0.7,1907
14,34,324,0.7,1907
15,31,318,0.7,1907
16,43,305,0.7,1907
17,31,298,0.7,1907
18,39,293,0.7,1907
19,34,292,0.7,1907
20,28,292,0.7,1907
21,31,298,0.7,1907
22,31,295,0.7,1907
23,34,296,0.7,1907
24,28,296,0.7,1907
25,35,310,0.7,1907
26,23,312,0.7,1907
27,26,319,0.7,1907
28,25,325,0.7,1907
29,35,336,0.7,1907
30,36,344,0.7,1907
31,23,345,0.7,1907
32,36,352,0.7,1907
33,42,361,0.7,1907
34,28,367,0.7,1907
35,19,368,0.7,1907
36,33,369,0.7,1907
37,29,374,0.7,1907
38,35,385,0.7,1907
39,38,388,0.7,1907
40,31,389,0.7,1907
41,26,391,0.7,1907
42,33,393,0.7,1907
43,22,395,0.7,1907
44,34,398,0.7,1907
45,29,398,0.7,1907
46,39,397,0.7,1907
47,25,402,0.7,1907
48,43,403,0.7,1907
49,23,403,0.7,1907
50,29,406,0.7,1907
0,0,422,0.3,1908
1,33,409,0.3,1908
2,21,403,0.3,1908
3,28,399,0.3,1908
4,24,398,0.3,1908
5,23,397,0.3,1908
6,30,394,0.3,1908
7,33,387,0.3,1908
8,31,390,0.3,1908
9,19,394,0.3,1908
10,22,392,0.3,1908
11,36,393,0.3,1908
12,28,396,0.3,1908
13,36,400,0.3,1908
14,29,400,0.3,1908
15,30,397,0.3,1908
16,23,397,0.3,1908
17,25,397,0.3,1908
18,37,393,0.3,1908
19,28,393,0.3,1908
20,32,397,0.3,1908
21,24,394,0.3,1908
22,27,396,0.3,1908
23,29,401,0.3,1908
24,28,403,0.3,1908
25,26,403,0.3,1908
26,28,402,0.3,1908
27,27,403,0.3,1908
28,29,408,0.3,1908
29,32,408,0.3,1908
30,23,409,0.3,1908
31,35,413,0.3,1908
32,24,411,0.3,1908
33,35,414,0.3,1908
34,30,410,0.3,1908
35,22,414,0.3,1908
36,31,417,0.3,1908
37,25,418,0.3,1908
38,31,416,0.3,1908
39,159,416,0.3,1908
40,162,418,0.3,1908
41,159,422,0.3,1908
42,159,422,0.3,1908
43,160,426,0.3,1908
44,195,426,0.3,1908
45,169,428,0.3,1908
46,160,425,0.3,1908
47,177,428,0.3,1908
48,187,430,0.3,1908
49,35,427,0.3,1908
50,33,427,0.3,1908
0,0,422,0.7,1908
1,33,409,0.7,1908
2,21,403,0.7,1908
3,28,399,0.7,1908
4,24,398,0.7,1908
5,23,397,0.7,1908
6,30,394,0.7,1908
7,33,387,0.7,1908
8,31,390,0.7,1908
9,19,394,0.7,1908
10,22,392,0.7,1908
11,36,393,0.7,1908
12,28,396,0.7,1908
13,36,400,0.7,1908
14,29,400,0.7,1908
15,30,397,0.7,1908
16,23,397,0.7,1908
17,25,397,0.7,1908
18,37,393,0.7,1908
19,28,393,0.7,1908
20,32,397,0.7,1908
21,24,394,0.7,1908
22,27,396,0.7,1908
23,29,401,0.7,1908
24,28,403,0.7,1908
25,26,403,0.7,1908
26,28,402,0.7,1908
27,27,403,0.7,1908
28,29,408,0.7,1908
29,32,408,0.7,1908
30,23,409,0.7,1908
31,35,413,0.7,1908
32,24,411,0.7,1908
33,35,414,0.7,1908
34,30,410,0.7,1908
35,22,414,0.7,1908
36,31,417,0.7,1908
37,25,418,0.7,1908
38,31,416,0.7,1908
39,30,419,0.7,1908
40,28,417,0.7,1908
41,44,420,0.7,1908
42,26,419,0.7,1908
43,26,417,0.7,1908
44,31,419,0.7,1908
45,42,423,0.7,1908
46,30,423,0.7,1908
47,33,422,0.7,1908
48,40,421,0.7,1908
49,33,423,0.7,1908
50,36,424,0.7,1908
0,0,453,0.3,1909
1,26,444,0.3,1909
2,31,431,0.3,1909
3,36,420,0.3,1909
4,23,417,0.3,1909
5,30,415,0.3,1909
6,26,413,0.3,1909
7,31,416,0.3,1909
8,36,414,0.3,1909
9,29,411,0.3,1909
10,23,414,0.3,1909
11,29,409,0.3,1909
12,33,409,0.3,1909
13,23,408,0.3,1909
14,34,412,0.3,1909
15,22,412,0.3,1909
16,35,415,0.3,1909
17,29,417,0.3,1909
18,32,416,0.3,1909
19,28,411,0.3,1909
20,25,409,0.3,1909
21,31,409,0.3,1909
22,25,408,0.3,1909
23,33,408,0.3,1909
24,30,407,0.3,1909
25,35,406,0.3,1909
26,28,406,0.3,1909
27,31,407,0.3,1909
28,36,410,0.3,1909
29,23,415,0.3,1909
30,24,414,0.3,1909
31,27,414,0.3,1909
32,32,413,0.3,1909
33,34,410,0.3,1909
34,31,412,0.3,1909
35,37,413,0.3,1909
36,26,413,0.3,1909
37,29,413,0.3,1909
38,33,417,0.3,1909
39,26,417,0.3,1909
40,31,417,0.3,1909
41,29,416,0.3,1909
42,29,416,0.3,1909
43,28,419,0.3,1909
44,40,421,0.3,1909
45,29,421,0.3,1909
46,23,420,0.3,1909
47,38,420,0.3,1909
48,41,423,0.3,1909
49,31,426,0.3,1909
50,38,425,0.3,1909
0,0,453,0.7,1909
1,26,444,0.7,1909
2,31,431,0.7,1909
3,36,420,0.7,1909
4,23,417,0.7,1909
5,30,415,0.7,1909
6,26,413,0.7,1909
7,31,416,0.7,1909
8,36,414,0.7,1909
9,29,411,0.7,1909
10,23,414,0.7,1909
11,29,409,0.7,1909
12,33,409,0.7,1909
13,23,408,0.7,1909
14,34,412,0.7,1909
15,22,412,0.7,1909
16,35,415,0.7,1909
17,29,417,0.7,1909
18,32,416,0.7,1909
19,28,411,0.7,1909
20,25,409,0.7,1909
21,31,409,0.7,1909
22,25,408,0.7,1909
23,33,408,0.7,1909
24,30,407,0.7,1909
25,35,406,0.7,1909
26,28,406,0.7,1909
27,31,407,0.7,1909
28,36,410,0.7,1909
29,23,415,0.7,1909
30,24,414,0.7,1909
31,27,414,0.7,1909
32,32,413,0.7,1909
33,34,410,0.7,1909
34,31,412,0.7,1909
35,37,413,0.7,1909
36,26,413,0.7,1909
37,29,413,0.7,1909
38,33,417,0.7,1909
39,26,417,0.7,1909
40,31,417,0.7,1909
41,29,416,0.7,1909
42,29,416,0.7,1909
43,28,419,0.7,1909
44,40,421,0.7,1909
45,29,421,0.7,1909
46,23,420,0.7,1909
47,38,420,0.7,1909
48,41,423,0.7,1909
49,31,426,0.7,1909
50,38,425,0.7,1909
0,0,424,0.3,1910
1,23,420,0.3,1910
2,22,411,0.3,1910
3,34,398,0.3,1910
4,28,396,0.3,1910
5,34,395,0.3,1910
6,31,393,0.3,1910
7,29,385,0.3,1910
8,66,334,0.3,1910
9,71,298,0.3,1910
10,51,280,0.3,1910
11,51,253,0.3,1910
12,49,229,0.3,1910
13,44,209,0.3,1910
14,46,196,0.3,1910
15,38,191,0.3,1910
16,50,186,0.3,1910
17,51,209,0.3,1910
18,28,227,0.3,1910
19,27,239,0.3,1910
20,38,255,0.3,1910
21,23,262,0.3,1910
22,24,275,0.3,1910
23,33,284,0.3,1910
24,39,298,0.3,1910
25,27,301,0.3,1910
26,25,303,0.3,1910
27,23,306,0.3,1910
28,29,309,0.3,1910
29,24,314,0.3,1910
30,36,325,0.3,1910
31,22,328,0.3,1910
32,26,328,0.3,1910
33,28,333,0.3,1910
34,39,338,0.3,1910
35,20,341,0.3,1910
36,36,349,0.3,1910
37,20,350,0.3,1910
38,26,349,0.3,1910
39,20,350,0.3,1910
40,36,352,0.3,1910
41,34,353,0.3,1910
42,30,354,0.3,1910
43,30,356,0.3,1910
44,39,364,0.3,1910
45,18,364,0.3,1910
46,39,366,0.3,1910
47,32,367,0.3,1910
48,29,371,0.3,1910
49,29,374,0.3,1910
50,31,374,0.3,1910
0,0,424,0.7,1910
1,23,420,0.7,1910
2,22,411,0.7,1910
3,34,398,0.7,1910
4,28,396,0.7,1910
5,34,395,0.7,1910
6,31,393,0.7,1910
7,29,385,0.7,1910
8,28,377,0.7,1910
9,42,364,0.7,1910
10,32,351,0.7,1910
11,29,344,0.7,1910
12,28,339,0.7,1910
13,26,332,0.7,1910
14,32,328,0.7,1910
15,25,323,0.7,1910
16,32,317,0.7,1910
17,39,333,0.7,1910
18,27,340,0.7,1910
19,33,351,0.7,1910
20,34,361,0.7,1910
21,22,368,0.7,1910
22,27,374,0.7,1910
23,31,381,0.7,1910
24,38,388,0.7,1910
25,28,391,0.7,1910
26,24,389,0.7,1910
27,26,392,0.7,1910
28,24,396,0.7,1910
29,25,400,0.7,1910
30,35,399,0.7,1910
31,24,400,0.7,1910
32,26,403,0.7,1910
33,24,404,0.7,1910
34,43,405,0.7,1910
35,23,404,0.7,1910
36,31,405,0.7,1910
37,23,406,0.7,1910
38,21,405,0.7,1910
39,27,403,0.7,1910
40,31,406,0.7,1910
41,34,409,0.7,1910
42,27,410,0.7,1910
43,33,408,0.7,1910
44,38,409,0.7,1910
45,21,407,0.7,1910
46,35,405,0.7,1910
47,29,405,0.7,1910
48,33,408,0.7,1910
49,33,408,0.7,1910
50,30,406,0.7,1910
0,0,452,0.3,1911
1,30,442,0.3,1911
2,18,432,0.3,1911
3,29,422,0.3,1911
4,36,417,0.3,1911
5,22,416,0.3,1911
6,31,415,0.3,1911
7,32,420,0.3,1911
8,27,423,0.3,1911
9,27,421,0.3,1911
10,30,424,0.3,1911
11,24,421,0.3,1911
12,27,423,0.3,1911
13,31,423,0.3,1911
14,33,422,0.3,1911
15,21,420,0.3,1911
16,35,418,0.3,1911
17,36,417,0.3,1911
18,29,416,0.3,1911
19,23,420,0.3,1911
20,25,421,0.3,1911
21,27,423,0.3,1911
22,44,418,0.3,1911
23,30,419,0.3,1911
24,33,420,0.3,1911
25,29,417,0.3,1911
26,33,417,0.3,1911
27,28,417,0.3,1911
28,25,413,0.3,1911
29,33,416,0.3,1911
30,25,414,0.3,1911
31,38,412,0.3,1911
32,33,414,0.3,1911
33,29,415,0.3,1911
34,28,417,0.3,1911
35,26,416,0.3,1911
36,35,414,0.3,1911
37,28,416,0.3,1911
38,25,415,0.3,1911
39,24,414,0.3,1911
40,33,415,0.3,1911
41,28,414,0.3,1911
42,27,412,0.3,1911
43,37,411,0.3,1911
44,29,412,0.3,1911
45,30,413,0.3,1911
46,32,418,0.3,1911
47,31,419,0.3,1911
48,22,419,0.3,1911
49,29,418,0.3,1911
50,20,417,0.3,1911
0,0,452,0.7,1911
1,30,442,0.7,1911
2,18,432,0.7,1911
3,29,422,0.7,1911
4,36,417,0.7,1911
5,22,416,0.7,1911
6,31,415,0.7,1911
7,32,420,0.7,1911
8,27,423,0.7,1911
9,27,421,0.7,1911
10,30,424,0.7,1911
11,24,421,0.7,1911
12,27,423,0.7,1911
13,31,423,0.7,1911
14,33,422,0.7,1911
15,21,420,0.7,1911
16,35,418,0.7,1911
17,36,417,0.7,1911
18,29,416,0.7,1911
19,23,420,0.7,1911
20,25,421,0.7,1911
21,27,423,0.7,1911
22,44,418,0.7,1911
23,30,419,0.7,1911
24,33,420,0.7,1911
25,29,417,0.7,1911
26,33,417,0.7,1911
27,28,417,0.7,1911
28,25,413,0.7,1911
29,33,416,0.7,1911
30,25,414,0.7,1911
31,38,412,0.7,1911
32,33,414,0.7,1911
33,29,415,0.7,1911
34,28,417,0.7,1911
35,26,416,0.7,1911
36,35,414,0.7,1911
37,28,416,0.7,1911
38,25,415,0.7,1911
39,24,414,0.7,1911
40,33,415,0.7,1911
41,28,414,0.7,1911
42,27,412,0.7,1911
43,37,411,0.7,1911
44,29,412,0.7,1911
45,30,413,0.7,1911
46,32,418,0.7,1911
47,31,419,0.7,1911
48,22,419,0.7,1911
49,29,418,0.7,1911
50,20,417,0.7,1911
0,0,463,0.3,1912
1,29,452,0.3,1912
2,29,442,0.3,1912
3,29,429,0.3,1912
4,30,426,0.3,1912
5,38,427,0.3,1912
6,30,428,0.3,1912
7,29,432,0.3,1912
8,26,425,0.3,1912
9,39,426,0.3,1912
10,37,420,0.3,1912
11,23,425,0.3,1912
12,27,421,0.3,1912
13,25,418,0.3,1912
14,22,418,0.3,1912
15,25,422,0.3,1912
16,33,417,0.3,1912
17,35,421,0.3,1912
18,27,423,0.3,1912
19,36,418,0.3,1912
20,24,421,0.3,1912
21,29,422,0.3,1912
22,26,421,0.3,1912
23,36,421,0.3,1912
24,39,426,0.3,1912
25,23,425,0.3,1912
26,23,423,0.3,1912
27,34,428,0.3,1912
28,19,426,0.3,1912
29,29,426,0.3,1912
30,27,426,0.3,1912
31,37,425,0.3,1912
32,30,424,0.3,1912
33,32,423,0.3,1912
34,31,410,0.3,1912
35,153,401,0.3,1912
36,151,399,0.3,1912
37,127,403,0.3,1912
38,153,399,0.3,1912
39,138,393,0.3,1912
40,142,396,0.3,1912
41,131,393,0.3,1912
42,133,393,0.3,1912
43,166,396,0.3,1912
44,150,394,0.3,1912
45,30,394,0.3,1912
46,29,395,0.3,1912
47,25,396,0.3,1912
48,27,399,0.3,1912
49,23,400,0.3,1912
50,39,402,0.3,1912
0,0,463,0.7,1912
1,29,452,0.7,1912
2,29,442,0.7,1912
3,29,429,0.7,1912
4,30,426,0.7,1912
5,38,427,0.7,1912
6,30,428,0.7,1912
7,29,432,0.7,1912
8,26,425,0.7,1912
9,39,426,0.7,1912
10,37,420,0.7,1912
11,23,425,0.7,1912
12,27,421,0.7,1912
13,25,418,0.7,1912
14,22,418,0.7,1912
15,25,422,0.7,1912
16,33,417,0.7,1912
17,35,421,0.7,1912
18,27,423,0.7,1912
19,36,418,0.7,1912
20,24,421,0.7,1912
21,29,422,0.7,1912
22,26,421,0.7,1912
23,36,421,0.7,1912
24,39,426,0.7,1912
25,23,425,0.7,1912
26,23,423,0.7,1912
27,34,428,0.7,1912
28,19,426,0.7,1912
29,29,426,0.7,1912
30,27,426,0.7,1912
31,37,425,0.7,1912
32,30,424,0.7,1912
33,32,423,0.7,1912
34,31,410,0.7,1912
35,44,405,0.7,1912
36,28,404,0.7,1912
37,27,402,0.7,1912
38,33,401,0.7,1912
39,30,401,0.7,1912
40,31,402,0.7,1912
41,35,402,0.7,1912
42,25,403,0.7,1912
43,34,401,0.7,1912
44,35,404,0.7,1912
45,36,404,0.7,1912
46,34,403,0.7,1912
47,26,405,0.7,1912
48,26,403,0.7,1912
49,28,402,0.7,1912
50,29,401,0.7,1912
0,0,433,0.3,1913
1,33,420,0.3,1913
2,37,407,0.3,1913
3,26,401,0.3,1913
4,30,398,0.3,1913
5,28,395,0.3,1913
6,32,400,0.3,1913
7,40,401,0.3,1913
8,23,398,0.3,1913
9,23,398,0.3,1913
10,35,401,0.3,1913
11,32,398,0.3,1913
12,31,400,0.3,1913
13,38,402,0.3,1913
14,27,400,0.3,1913
15,35,401,0.3,1913
16,28,400,0.3,1913
17,34,401,0.3,1913
18,29,402,0.3,1913
19,35,402,0.3,1913
20,23,400,0.3,1913
21,25,403,0.3,1913
22,37,405,0.3,1913
23,37,398,0.3,1913
24,176,401,0.3,1913
25,158,409,0.3,1913
26,153,411,0.3,1913
27,185,415,0.3,1913
28,183,421,0.3,1913
29,158,421,0.3,1913
30,178,422,0.3,1913
31,161,424,0.3,1913
32,177,426,0.3,1913
33,187,425,0.3,1913
34,25,426,0.3,1913
35,33,426,0.3,1913
36,25,427,0.3,1913
37,30,427,0.3,1913
38,27,428,0.3,1913
39,28,427,0.3,1913
40,31,427,0.3,1913
41,30,427,0.3,1913
42,29,427,0.3,1913
43,28,427,0.3,1913
44,36,426,0.3,1913
45,30,426,0.3,1913
46,33,426,0.3,1913
47,36,427,0.3,1913
48,20,428,0.3,1913
49,29,430,0.3,1913
50,27,431,0.3,1913
0,0,433,0.7,1913
1,33,420,0.7,1913
2,37,407,0.7,1913
3,26,401,0.7,1913
4,30,398,0.7,1913
5,28,395,0.7,1913
6,32,400,0.7,1913
7,40,401,0.7,1913
8,23,398,0.7,1913
9,23,398,0.7,1913
10,35,401,0.7,1913
11,32,398,0.7,1913
12,31,400,0.7,1913
13,38,402,0.7,1913
14,27,400,0.7,1913
15,35,401,0.7,1913
16,28,400,0.7,1913
17,34,401,0.7,1913
18,29,402,0.7,1913
19,35,402,0.7,1913
20,23,400,0.7,1913
21,25,403,0.7,1913
22,37,405,0.7,1913
23,37,398,0.7,1913
24,32,399,0.7,1913
25,31,403,0.7,1913
26,36,399,0.7,1913
27,40,390,0.7,1913
28,40,379,0.7,1913
29,26,374,0.7,1913
30,34,368,0.7,1913
31,29,359,0.7,1913
32,30,351,0.7,1913
33,28,347,0.7,1913
34,33,339,0.7,1913
35,27,334,0.7,1913
36,31,329,0.7,1913
37,29,321,0.7,1913
38,23,318,0.7,1913
39,34,319,0.7,1913
40,29,314,0.7,1913
41,30,311,0.7,1913
42,30,310,0.7,1913
43,30,308,0.7,1913
44,30,307,0.7,1913
45,33,301,0.7,1913
46,32,301,0.7,1913
47,36,299,0.7,1913
48,32,296,0.7,1913
49,25,293,0.7,1913
50,26,289,0.7,1913
0,0,443,0.3,1914
1,27,433,0.3,1914
2,40,419,0.3,1914
3,25,417,0.3,1914
4,48,401,0.3,1914
5,38,398,0.3,1914
6,46,394,0.3,1914
7,34,391,0.3,1914
8,47,385,0.3,1914
9,33,374,0.3,1914
10,42,370,0.3,1914
11,36,365,0.3,1914
12,35,360,0.3,1914
13,31,368,0.3,1914
14,32,371,0.3,1914
15,25,371,0.3,1914
16,31,368,0.3,1914
17,30,377,0.3,1914
18,29,381,0.3,1914
19,31,385,0.3,1914
20,33,387,0.3,1914
21,26,388,0.3,1914
22,29,391,0.3,1914
23,34,391,0.3,1914
24,31,393,0.3,1914
25,28,392,0.3,1914
26,28,393,0.3,1914
27,35,391,0.3,1914
28,35,394,0.3,1914
29,21,397,0.3,1914
30,31,399,0.3,1914
31,29,401,0.3,1914
32,38,400,0.3,1914
33,30,402,0.3,1914
34,35,402,0.3,1914
35,40,407,0.3,1914
36,28,407,0.3,1914
37,39,406,0.3,1914
38,36,407,0.3,1914
39,28,409,0.3,1914
40,29,412,0.3,1914
41,26,412,0.3,1914
42,27,412,0.3,1914
43,35,411,0.3,1914
44,27,411,0.3,1914
45,30,411,0.3,1914
46,33,398,0.3,1914
47,112,347,0.3,1914
48,112,317,0.3,1914
49,67,306,0.3,1914
50,88,300,0.3,1914
0,0,443,0.7,1914
1,27,433,0.7,1914
2,40,419,0.7,1914
3,25,417,0.7,1914
4,34,415,0.7,1914
5,31,414,0.7,1914
6,35,410,0.7,1914
7,31,395,0.7,1914
8,38,387,0.7,1914
9,26,374,0.7,1914
10,38,360,0.7,1914
11,33,344,0.7,1914
12,31,337,0.7,1914
13,26,334,0.7,1914
14,33,328,0.7,1914
15,23,321,0.7,1914
16,33,310,0.7,1914
17,28,322,0.7,1914
18,27,329,0.7,1914
19,31,342,0.7,1914
20,33,347,0.7,1914
21,25,352,0.7,1914
22,31,360,0.7,1914
23,33,368,0.7,1914
24,30,373,0.7,1914
25,27,376,0.7,1914
26,30,379,0.7,1914
27,35,383,0.7,1914
28,32,389,0.7,1914
29,24,388,0.7,1914
30,31,395,0.7,1914
31,28,393,0.7,1914
32,38,399,0.7,1914
33,30,401,0.7,1914
34,34,402,0.7,1914
35,39,408,0.7,1914
36,30,409,0.7,1914
37,40,407,0.7,1914
38,33,408,0.7,1914
39,28,408,0.7,1914
40,29,409,0.7,1914
41,27,406,0.7,1914
42,30,407,0.7,1914
43,33,411,0.7,1914
44,29,414,0.7,1914
45,29,414,0.7,1914
46,31,405,0.7,1914
47,35,395,0.7,1914
48,41,384,0.7,1914
49,20,378,0.7,1914
50,31,374,0.7,1914
0,0,431,0.3,1915
1,23,424,0.3,1915
2,21,414,0.3,1915
3,23,410,0.3,1915
4,29,413,0.3,1915
5,35,413,0.3,1915
6,39,411,0.3,1915
7,19,411,0.3,1915
8,32,416,0.3,1915
9,32,419,0.3,1915
10,37,420,0.3,1915
11,24,420,0.3,1915
12,34,422,0.3,1915
13,24,418,0.3,1915
14,32,420,0.3,1915
15,26,417,0.3,1915
16,40,415,0.3,1915
17,28,413,0.3,1915
18,23,414,0.3,1915
19,38,416,0.3,1915
20,29,416,0.3,1915
21,33,413,0.3,1915
22,35,415,0.3,1915
23,33,410,0.3,1915
24,30,414,0.3,1915
25,35,410,0.3,1915
26,24,414,0.3,1915
27,34,416,0.3,1915
28,23,419,0.3,1915
29,27,420,0.3,1915
30,31,419,0.3,1915
31,28,420,0.3,1915
32,36,421,0.3,1915
33,39,425,0.3,1915
34,37,427,0.3,1915
35,36,425,0.3,1915
36,27,424,0.3,1915
37,34,424,0.3,1915
38,29,425,0.3,1915
39,29,425,0.3,1915
40,36,423,0.3,1915
41,31,423,0.3,1915
42,24,425,0.3,1915
43,26,425,0.3,1915
44,29,425,0.3,1915
45,31,422,0.3,1915
46,31,421,0.3,1915
47,28,421,0.3,1915
48,37,423,0.3,1915
49,26,423,0.3,1915
50,37,424,0.3,1915
0,0,431,0.7,1915
1,23,424,0.7,1915
2,21,414,0.7,1915
3,23,410,0.7,1915
4,29,413,0.7,1915
5,35,413,0.7,1915
6,39,411,0.7,1915
7,19,411,0.7,1915
8,32,416,0.7,1915
9,32,419,0.7,1915
10,37,420,0.7,1915
11,24,420,0.7,1915
12,34,422,0.7,1915
13,24,418,0.7,1915
14,32,420,0.7,1915
15,26,417,0.7,1915
16,40,415,0.7,1915
17,28,413,0.7,1915
18,23,414,0.7,1915
19,38,416,0.7,1915
20,29,416,0.7,1915
21,33,413,0.7,1915
22,35,415,0.7,1915
23,33,410,0.7,1915
24,30,414,0.7,1915
25,35,410,0.7,1915
26,24,414,0.7,1915
27,34,416,0.7,1915
28,23,419,0.7,1915
29,27,420,0.7,1915
30,31,419,0.7,1915
31,28,420,0.7,1915
32,36,421,0.7,1915
33,39,425,0.7,1915
34,37,427,0.7,1915
35,36,425,0.7,1915
36,27,424,0.7,1915
37,34,424,0.7,1915
38,29,425,0.7,1915
39,29,425,0.7,1915
40,36,423,0.7,1915
41,31,423,0.7,1915
42,24,425,0.7,1915
43,26,425,0.7,1915
44,29,425,0.7,1915
45,31,422,0.7,1915
46,31,421,0.7,1915
47,28,421,0.7,1915
48,37,423,0.7,1915
49,26,423,0.7,1915
50,37,424,0.7,1915
0,0,443,0.3,1916
1,24,430,0.3,1916
2,27,417,0.3,1916
3,27,409,0.3,1916
4,29,410,0.3,1916
5,23,412,0.3,1916
6,31,411,0.3,1916
7,32,410,0.3,1916
8,26,405,0.3,1916
9,35,408,0.3,1916
10,19,404,0.3,1916
11,39,404,0.3,1916
12,21,400,0.3,1916
13,27,404,0.3,1916
14,29,402,0.3,1916
15,21,405,0.3,1916
16,24,403,0.3,1916
17,28,404,0.3,1916
18,38,405,0.3,1916
19,36,413,0.3,1916
20,28,414,0.3,1916
21,29,409,0.3,1916
22,26,411,0.3,1916
23,33,411,0.3,1916
24,26,411,0.3,1916
25,41,411,0.3,1916
26,26,409,0.3,1916
27,32,409,0.3,1916
28,24,410,0.3,1916
29,31,407,0.3,1916
30,36,413,0.3,1916
31,29,416,0.3,1916
32,28,414,0.3,1916
33,30,417,0.3,1916
34,33,415,0.3,1916
35,22,415,0.3,1916
36,27,415,0.3,1916
37,34,417,0.3,1916
38,39,414,0.3,1916
39,29,417,0.3,1916
40,25,414,0.3,1916
41,26,418,0.3,1916
42,26,416,0.3,1916
43,30,415,0.3,1916
44,34,416,0.3,1916
45,20,419,0.3,1916
46,37,417,0.3,1916
47,186,415,0.3,1916
48,183,418,0.3,1916
49,153,423,0.3,1916
50,168,423,0.3,1916
0,0,443,0.7,1916
1,24,430,0.7,1916
2,27,417,0.7,1916
3,27,409,0.7,1916
4,29,410,0.7,1916
5,23,412,0.7,1916
6,31,411,0.7,1916
7,32,410,0.7,1916
8,26,405,0.7,1916
9,35,408,0.7,1916
10,19,404,0.7,1916
11,39,404,0.7,1916
12,21,400,0.7,1916
13,27,404,0.7,1916
14,29,402,0.7,1916
15,21,405,0.7,1916
