return_period,median,LB,RB,group
820,972.9740890123066,-190.28761460062378,3678.7515985914433,2.0
830,973.970586645788,-191.22748895275436,3682.0258051014753,2.0
840,974.9208722604817,-192.49946598534734,3685.276413073654,2.0
850,974.3595752837427,-193.76238418299909,3688.503870689892,2.0
860,975.0164135722589,-195.01641357225526,3691.70861246244,2.0
870,975.8701021254747,-196.26171905389856,3694.8910598044167,2.0
880,977.3799261239365,-197.34041462708774,3697.656506601863,2.0
890,978.1988147321426,-198.02282180059774,3699.4307652529824,2.0
900,979.0121980743279,-198.7006412524206,3701.1930958277117,2.0
910,979.4638674419803,-199.3739543192387,3702.9437098014387,2.0
920,980.3542583178642,-200.04284002009808,3704.682812623676,2.0
930,981.4175145206573,-200.70737514683424,3706.410603953198,2.0
940,981.4285714285761,-201.3676343500556,3708.127277881569,2.0
950,981.4285714285725,-202.0236902209399,3709.8330231458676,2.0
960,981.5690621238391,-202.6756133690833,3711.528023331055,2.0
970,981.4285714285725,-203.32347249662416,3713.212457062651,2.0
980,982.2203832233645,-203.96733446882718,3714.886498190379,2.0
990,982.8571428571304,-204.28571428571377,3715.7142857142862,2.0
1000,982.8571428571377,-204.2857142857174,3715.7142857142826,2.0
10,-525.7184144163865,-525.7184144163865,-525.7184144163864,5.0
20,-1027.3762471689265,-1027.3762471689267,-1027.3762471689263,5.0
30,-1474.7221607854076,-1474.722160785408,-1474.7221607854074,5.0
40,-1736.195376651972,-1736.1953766519725,-1736.1953766519714,5.0
50,-1846.9732266664523,-1846.9732266664535,-1846.9732266664514,5.0
60,-1801.9724622134804,-1801.9724622134813,-1801.9724622134797,5.0
70,-1711.9030120740742,-1711.903012074075,-1711.9030120740733,5.0
80,-1605.895014071927,-1605.8950140719282,-1605.895014071926,5.0
90,-1512.6704869009945,-1512.670486900996,-1512.6704869009932,5.0
100,-1412.9972171532513,-1412.9972171532536,-1412.9972171532486,5.0
110,-1303.6419538785326,-1303.6419538785344,-1303.6419538785308,5.0
120,-1205.3736730206833,-1205.3736730206851,-1205.3736730206815,5.0
130,-1110.244366948844,-1110.2443669488457,-1110.244366948843,5.0
140,-1013.830301660375,-1013.8303016603777,-1013.8303016603732,5.0
150,-928.1891984024851,-928.1891984024878,-928.1891984024833,5.0
160,-847.3418014612107,-847.3418014612134,-847.341801461208,5.0
170,-769.9248655827769,-769.9248655827787,-769.9248655827741,5.0
180,-697.0580863521664,-697.0580863521682,-697.0580863521645,5.0
190,-630.9838278447342,-630.983827844736,-630.9838278447323,5.0
200,-569.3950604216907,-569.3950604216916,-569.3950604216889,5.0
210,-511.5961490442751,-511.5961490442778,-511.59614904427326,5.0
220,-457.14456548680755,-457.1445654868103,-457.1445654868039,5.0
230,-408.13660352411716,-408.1366035241208,-408.1366035241135,5.0
240,-362.8255336266302,-362.82553362663384,-362.82553362662657,5.0
250,-321.02438750440706,-321.0243875044107,-321.0243875044034,5.0
260,-282.04052723948007,-282.0405272394837,-282.04052723947643,5.0
270,-246.38040269716294,-246.38040269716657,-246.3804026971593,5.0
280,-214.18270256598043,-214.18270256598407,-214.1827025659768,5.0
290,-184.80333478729517,-184.8033347872988,-184.80333478729335,5.0
300,-158.0956372009132,-158.09563720091683,-158.09563720090955,5.0
310,-133.80370507603402,-133.80370507603584,-133.80370507603038,5.0
320,-111.79825739138869,-111.79825739139233,-111.79825739138505,5.0
330,-92.37219035721864,-92.37219035722228,-92.372190357215,5.0
340,-75.10099047370022,-75.10099047370386,-75.10099047369658,5.0
350,-59.87661386297441,-59.87661386297805,-59.87661386297077,5.0
360,-46.59738594870578,-46.597385948709416,-46.59738594870214,5.0
370,-35.131378895164744,-35.13137889516838,-35.131378895161106,5.0
380,-25.425012077699648,-25.425012077703286,-25.42501207769601,5.0
390,-17.452709848992527,-17.452709848996165,-17.45270984898889,5.0
400,-11.070113958034199,-11.070113958037837,-11.07011395803056,5.0
410,-6.202433840986487,-6.202433840988306,-6.202433840984668,5.0
420,-2.7791522889601765,-2.7791522889638145,-2.7791522889565385,5.0
430,-0.7336797519310494,-0.7336797519346874,-0.7336797519274114,5.0
440,-0.0034284179328096798,-0.0034284179364476586,-0.003428417929171701,5.0
450,0.0,-3.637978807091713e-12,3.637978807091713e-12,5.0
460,0.0,-3.637978807091713e-12,3.637978807091713e-12,5.0
470,0.0,-3.637978807091713e-12,3.637978807091713e-12,5.0
480,0.0,-3.637978807091713e-12,3.637978807091713e-12,5.0
490,0.0,-5.4569682106375694e-12,5.4569682106375694e-12,5.0
500,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
510,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
520,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
530,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
540,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
550,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
560,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
570,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
580,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
590,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
600,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
610,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
620,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
630,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
640,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
650,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
660,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
670,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
680,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
690,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
700,0.0,-3.637978807091713e-12,3.637978807091713e-12,5.0
710,0.0,-7.275957614183413e-12,7.275957614183426e-12,5.0
720,0.0,-3.637978807091713e-12,3.637978807091713e-12,5.0
730,0.0,-3.637978807091713e-12,3.637978807091713e-12,5.0
740,0.0,-3.637978807091713e-12,3.637978807091713e-12,5.0
750,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
760,0.0,-3.637978807091713e-12,3.637978807091713e-12,5.0
770,0.0,-3.637978807091713e-12,3.637978807091713e-12,5.0
780,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
790,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
800,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
810,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
820,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
830,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
840,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
850,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
860,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
870,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
880,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
890,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
900,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
910,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
920,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
930,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
940,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
950,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
960,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
970,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
980,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
990,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
1000,0.0,-7.275957614183426e-12,7.275957614183426e-12,5.0
